order_id,product_id,quantity,discount
O02531,P0166,1,0.0
O02532,P0041,1,0.0
O02532,P0134,3,0.15
O02533,P0125,1,0.0
O02533,P0053,1,0.0
O02533,P0004,4,0.0
O02533,P0007,1,0.0
O02534,P0093,2,0.05
O02534,P0044,4,0.0
O02535,P0032,2,0.05
O02536,P0136,1,0.15
O02536,P0025,1,0.0
O02537,P0184,2,0.0
O02538,P0076,1,0.05
O02538,P0198,2,0.0
O02538,P0147,1,0.05
O02539,P0166,2,0.05
O02539,P0109,1,0.2
O02539,P0050,2,0.0
O02540,P0181,2,0.0
O02541,P0185,3,0.05
O02542,P0147,1,0.05
O02543,P0075,4,0.0
O02544,P0069,1,0.05
O02544,P0136,2,0.0
O02545,P0171,3,0.1
O02545,P0145,5,0.1
O02546,P0054,1,0.1
O02546,P0031,2,0.05
O02546,P0004,1,0.0
O02547,P0092,1,0.0
O02548,P0121,4,0.0
O02549,P0101,1,0.0
O02549,P0077,3,0.15
O02549,P0005,2,0.0
O02550,P0099,1,0.15
O02551,P0191,1,0.0
O02551,P0098,1,0.15
O02551,P0087,1,0.0
O02552,P0158,1,0.1
O02552,P0043,3,0.05
O02552,P0033,1,0.0
O02552,P0175,2,0.0
O02553,P0172,3,0.0
O02554,P0171,1,0.05
O02555,P0081,1,0.15
O02555,P0148,2,0.1
O02556,P0171,1,0.05
O02556,P0028,1,0.0
O02557,P0115,1,0.1
O02557,P0082,2,0.1
O02557,P0025,2,0.0
O02558,P0186,2,0.0
O02559,P0035,1,0.1
O02559,P0073,2,0.05
O02560,P0066,4,0.0
O02560,P0129,1,0.0
O02561,P0077,2,0.15
O02561,P0001,1,0.0
O02562,P0012,2,0.0
O02563,P0136,1,0.05
O02563,P0093,2,0.05
O02563,P0059,1,0.0
O02564,P0035,2,0.05
O02564,P0195,1,0.05
O02565,P0087,2,0.05
O02566,P0148,3,0.05
O02566,P0071,2,0.0
O02567,P0012,1,0.1
O02567,P0015,2,0.1
O02568,P0155,2,0.1
O02569,P0003,2,0.1
O02570,P0006,1,0.05
O02571,P0018,1,0.2
O02572,P0113,2,0.0
O02572,P0100,1,0.05
O02572,P0076,4,0.0
O02572,P0101,1,0.1
O02573,P0179,2,0.05
O02574,P0065,1,0.05
O02574,P0020,2,0.15
O02575,P0104,1,0.05
O02575,P0098,1,0.0
O02576,P0036,1,0.0
O02576,P0163,2,0.05
O02577,P0167,2,0.0
O02578,P0009,2,0.0
O02578,P0120,1,0.05
O02579,P0197,1,0.05
O02579,P0055,1,0.0
O02580,P0135,3,0.0
O02580,P0192,2,0.0
O02580,P0067,3,0.0
O02581,P0007,1,0.05
O02581,P0169,1,0.05
O02581,P0074,2,0.15
O02581,P0167,1,0.05
O02582,P0121,1,0.0
O02582,P0026,1,0.05
O02582,P0117,2,0.0
O02583,P0129,2,0.0
O02583,P0100,4,0.0
O02583,P0200,1,0.05
O02584,P0074,3,0.0
O02585,P0114,1,0.1
O02586,P0006,1,0.05
O02586,P0196,1,0.1
O02586,P0181,4,0.0
O02587,P0090,3,0.15
O02587,P0172,2,0.15
O02588,P0179,1,0.05
O02588,P0196,2,0.05
O02588,P0026,1,0.05
O02588,P0098,2,0.0
O02589,P0109,5,0.1
O02589,P0133,1,0.0
O02589,P0114,2,0.05
O02590,P0130,4,0.05
O02590,P0131,1,0.15
O02591,P0117,1,0.0
O02592,P0090,2,0.05
O02592,P0047,3,0.05
O02593,P0072,3,0.1
O02593,P0067,3,0.2
O02594,P0097,1,0.0
O02594,P0067,3,0.0
O02594,P0183,2,0.15
O02594,P0139,3,0.0
O02595,P0030,2,0.1
O02596,P0121,2,0.05
O02596,P0037,5,0.05
O02596,P0001,1,0.0
O02597,P0131,1,0.05
O02597,P0124,3,0.1
O02598,P0128,2,0.0
O02598,P0021,1,0.05
O02598,P0198,3,0.0
O02599,P0045,1,0.15
O02599,P0017,4,0.1
O02600,P0075,4,0.0
O02601,P0021,1,0.0
O02602,P0009,1,0.15
O02603,P0181,2,0.2
O02603,P0195,1,0.1
O02603,P0183,1,0.0
O02604,P0132,4,0.0
O02604,P0011,1,0.1
O02605,P0034,3,0.1
O02605,P0042,3,0.0
O02606,P0092,1,0.0
O02607,P0131,1,0.0
O02607,P0083,5,0.05
O02608,P0170,1,0.1
O02608,P0080,1,0.0
O02609,P0146,1,0.0
O02610,P0198,2,0.0
O02610,P0191,2,0.0
O02611,P0018,2,0.0
O02611,P0021,2,0.05
O02612,P0129,2,0.05
O02612,P0057,2,0.0
O02613,P0105,1,0.05
O02613,P0072,2,0.1
O02614,P0096,1,0.15
O02614,P0092,2,0.0
O02614,P0015,2,0.05
O02615,P0183,4,0.05
O02615,P0019,3,0.05
O02616,P0144,2,0.0
O02616,P0121,2,0.05
O02617,P0003,2,0.05
O02617,P0112,1,0.0
O02618,P0119,1,0.15
O02618,P0058,1,0.1
O02619,P0168,2,0.1
O02620,P0009,2,0.05
O02621,P0033,1,0.1
O02621,P0121,4,0.0
O02622,P0123,1,0.15
O02622,P0200,2,0.0
O02622,P0178,5,0.0
O02623,P0093,4,0.0
O02624,P0175,2,0.05
O02624,P0040,2,0.05
O02624,P0026,1,0.0
O02625,P0006,2,0.0
O02626,P0053,2,0.15
O02626,P0119,1,0.1
O02627,P0121,4,0.0
O02628,P0037,2,0.05
O02628,P0142,3,0.1
O02629,P0035,2,0.2
O02629,P0024,2,0.0
O02630,P0050,1,0.2
O02630,P0011,1,0.1
O02630,P0167,1,0.1
O02630,P0190,1,0.05
O02631,P0009,5,0.05
O02631,P0083,1,0.05
O02632,P0056,1,0.0
O02632,P0093,1,0.0
O02632,P0051,1,0.0
O02633,P0098,2,0.1
O02633,P0113,1,0.05
O02634,P0132,2,0.15
O02635,P0068,1,0.0
O02635,P0122,2,0.0
O02635,P0161,1,0.1
O02636,P0119,2,0.05
O02636,P0028,3,0.1
O02637,P0187,1,0.1
O02637,P0111,2,0.05
O02638,P0153,1,0.0
O02638,P0015,1,0.05
O02639,P0141,3,0.0
O02639,P0133,1,0.05
O02640,P0077,1,0.15
O02640,P0157,2,0.0
O02641,P0153,1,0.05
O02641,P0010,2,0.05
O02642,P0086,3,0.0
O02642,P0100,1,0.05
O02643,P0080,2,0.2
O02643,P0118,3,0.1
O02644,P0025,4,0.0
O02644,P0199,2,0.1
O02645,P0176,2,0.0
O02645,P0139,2,0.0
O02645,P0043,1,0.05
O02646,P0046,3,0.0
O02646,P0058,2,0.15
O02647,P0190,2,0.0
O02647,P0105,1,0.05
O02647,P0168,1,0.1
O02648,P0020,1,0.15
O02648,P0068,5,0.05
O02649,P0197,4,0.05
O02650,P0011,1,0.15
O02651,P0102,2,0.1
O02651,P0041,3,0.05
O02651,P0151,2,0.1
O02651,P0083,3,0.0
O02652,P0144,4,0.05
O02652,P0162,1,0.0
O02653,P0110,1,0.0
O02653,P0089,1,0.1
O02653,P0104,2,0.0
O02654,P0084,1,0.0
O02654,P0098,2,0.05
O02655,P0116,1,0.05
O02655,P0148,1,0.0
O02656,P0161,1,0.05
O02656,P0066,1,0.1
O02656,P0130,2,0.15
O02657,P0027,4,0.0
O02657,P0182,1,0.05
O02658,P0067,1,0.0
O02658,P0113,2,0.15
O02659,P0082,3,0.2
O02659,P0103,2,0.05
O02660,P0089,1,0.0
O02660,P0042,1,0.0
O02660,P0106,1,0.05
O02661,P0141,3,0.0
O02661,P0124,5,0.0
O02662,P0154,2,0.15
O02662,P0187,3,0.0
O02663,P0099,1,0.15
O02663,P0063,1,0.2
O02664,P0082,3,0.0
O02664,P0161,2,0.05
O02664,P0023,1,0.05
O02665,P0049,2,0.15
O02665,P0038,4,0.05
O02665,P0005,4,0.05
O02666,P0094,2,0.0
O02667,P0177,1,0.0
O02667,P0047,2,0.0
O02668,P0002,1,0.05
O02668,P0083,1,0.15
O02668,P0031,1,0.0
O02669,P0001,1,0.1
O02669,P0083,1,0.05
O02670,P0124,1,0.05
O02670,P0193,2,0.0
O02671,P0098,2,0.05
O02671,P0184,1,0.05
O02672,P0035,2,0.0
O02672,P0009,2,0.05
O02673,P0081,1,0.0
O02673,P0090,2,0.05
O02673,P0032,1,0.0
O02674,P0100,2,0.05
O02675,P0031,3,0.1
O02675,P0012,1,0.05
O02675,P0011,3,0.0
O02676,P0038,1,0.0
O02677,P0096,1,0.1
O02678,P0043,1,0.05
O02678,P0038,1,0.0
O02678,P0041,1,0.05
O02678,P0191,2,0.0
O02679,P0096,3,0.0
O02680,P0103,1,0.1
O02680,P0180,1,0.0
O02681,P0169,1,0.1
O02682,P0188,1,0.05
O02683,P0150,4,0.2
O02683,P0052,4,0.0
O02683,P0032,1,0.05
O02684,P0174,4,0.05
O02685,P0114,1,0.05
O02686,P0184,2,0.0
O02686,P0135,1,0.05
O02687,P0111,1,0.0
O02687,P0052,1,0.0
O02688,P0133,1,0.05
O02688,P0031,3,0.05
O02689,P0172,1,0.05
O02689,P0187,2,0.0
O02689,P0061,2,0.05
O02690,P0147,3,0.2
O02690,P0109,1,0.05
O02691,P0131,1,0.0
O02691,P0187,1,0.0
O02692,P0049,1,0.0
O02693,P0014,1,0.1
O02694,P0192,1,0.15
O02694,P0105,1,0.0
O02695,P0003,1,0.1
O02696,P0070,2,0.0
O02696,P0094,2,0.0
O02697,P0184,2,0.15
O02697,P0052,2,0.05
O02697,P0131,1,0.0
O02698,P0122,3,0.05
O02698,P0031,4,0.05
O02699,P0040,1,0.05
O02699,P0003,2,0.05
O02700,P0189,2,0.0
O02700,P0121,1,0.0
O02700,P0095,3,0.0
O02701,P0164,1,0.05
O02701,P0141,1,0.0
O02701,P0097,2,0.05
O02701,P0058,5,0.0
O02702,P0080,2,0.0
O02702,P0064,1,0.0
O02703,P0120,1,0.0
O02704,P0043,2,0.15
O02704,P0074,1,0.0
O02705,P0079,1,0.15
O02706,P0008,1,0.0
O02707,P0156,3,0.0
O02708,P0134,2,0.2
O02708,P0076,1,0.05
O02709,P0179,1,0.0
O02709,P0046,1,0.05
O02710,P0010,2,0.0
O02711,P0126,2,0.0
O02712,P0055,1,0.15
O02712,P0126,1,0.05
O02712,P0050,2,0.05
O02713,P0060,3,0.1
O02713,P0163,1,0.1
O02714,P0195,2,0.05
O02714,P0117,3,0.05
O02715,P0047,1,0.0
O02715,P0164,1,0.1
O02715,P0034,2,0.2
O02716,P0175,3,0.1
O02716,P0158,1,0.05
O02717,P0141,3,0.1
O02717,P0186,1,0.1
O02717,P0046,5,0.05
O02717,P0005,2,0.0
O02718,P0147,1,0.0
O02719,P0065,1,0.2
O02720,P0132,1,0.1
O02720,P0064,2,0.0
O02720,P0170,2,0.05
O02721,P0153,3,0.1
O02721,P0056,2,0.0
O02721,P0132,5,0.15
O02722,P0129,2,0.05
O02722,P0087,3,0.0
O02723,P0161,2,0.0
O02723,P0060,3,0.0
O02724,P0179,3,0.0
O02724,P0147,2,0.05
O02725,P0161,2,0.0
O02725,P0137,5,0.0
O02726,P0031,1,0.1
O02726,P0185,2,0.0
O02726,P0050,3,0.05
O02726,P0015,2,0.1
O02727,P0016,1,0.0
O02727,P0173,1,0.0
O02728,P0198,3,0.1
O02728,P0121,2,0.1
O02728,P0150,3,0.05
O02729,P0151,1,0.0
O02729,P0005,1,0.0
O02730,P0101,5,0.0
O02731,P0130,2,0.0
O02731,P0151,2,0.0
O02731,P0138,1,0.1
O02732,P0069,1,0.05
O02733,P0149,3,0.1
O02733,P0159,4,0.0
O02734,P0129,3,0.1
O02734,P0043,1,0.05
O02735,P0161,1,0.0
O02736,P0035,1,0.1
O02737,P0098,1,0.1
O02737,P0124,1,0.0
O02737,P0182,1,0.05
O02738,P0095,2,0.15
O02738,P0182,3,0.0
O02739,P0033,4,0.0
O02739,P0077,1,0.1
O02739,P0187,2,0.05
O02740,P0021,1,0.05
O02740,P0012,2,0.0
O02741,P0183,2,0.0
O02742,P0046,1,0.1
O02743,P0076,2,0.0
O02744,P0072,1,0.1
O02744,P0050,1,0.0
O02744,P0161,2,0.05
O02744,P0164,1,0.0
O02745,P0113,4,0.0
O02745,P0071,2,0.05
O02746,P0091,1,0.15
O02746,P0049,1,0.0
O02747,P0065,2,0.0
O02747,P0153,1,0.1
O02747,P0117,1,0.05
O02748,P0155,1,0.05
O02749,P0158,2,0.1
O02750,P0164,1,0.1
O02750,P0092,1,0.15
O02751,P0046,3,0.05
O02751,P0163,1,0.05
O02751,P0196,1,0.05
O02752,P0030,2,0.2
O02752,P0198,1,0.1
O02753,P0110,1,0.05
O02753,P0171,1,0.15
O02753,P0122,3,0.05
O02754,P0031,2,0.1
O02754,P0056,2,0.0
O02755,P0180,3,0.0
O02755,P0004,1,0.1
O02755,P0200,2,0.15
O02755,P0132,2,0.05
O02756,P0109,1,0.0
O02756,P0098,2,0.2
O02756,P0002,2,0.05
O02757,P0145,2,0.1
O02758,P0184,2,0.0
O02758,P0141,2,0.0
O02759,P0182,2,0.0
O02760,P0036,2,0.05
O02760,P0023,2,0.0
O02761,P0155,1,0.05
O02762,P0023,3,0.05
O02762,P0084,4,0.0
O02762,P0174,2,0.1
O02763,P0014,1,0.05
O02763,P0123,1,0.0
O02763,P0032,3,0.05
O02763,P0108,3,0.0
O02764,P0137,1,0.1
O02764,P0121,1,0.0
O02765,P0092,1,0.05
O02765,P0031,1,0.1
O02765,P0035,4,0.0
O02766,P0187,2,0.05
O02766,P0039,2,0.0
O02767,P0102,1,0.0
O02767,P0158,1,0.0
O02768,P0065,1,0.0
O02769,P0176,2,0.1
O02769,P0019,1,0.15
O02770,P0079,2,0.1
O02771,P0200,1,0.0
O02771,P0149,3,0.15
O02772,P0010,2,0.0
O02772,P0141,1,0.2
O02773,P0165,1,0.1
O02774,P0172,2,0.1
O02774,P0136,3,0.0
O02775,P0143,2,0.0
O02775,P0065,1,0.0
O02776,P0090,4,0.15
O02776,P0043,3,0.05
O02777,P0100,2,0.05
O02777,P0098,2,0.1
O02777,P0051,1,0.0
O02778,P0194,1,0.1
O02778,P0128,3,0.0
O02778,P0182,2,0.15
O02779,P0199,2,0.1
O02779,P0017,2,0.05
O02780,P0165,3,0.05
O02780,P0007,1,0.0
O02780,P0114,2,0.0
O02780,P0124,3,0.1
O02781,P0094,1,0.05
O02781,P0185,1,0.2
O02781,P0031,2,0.2
O02782,P0067,2,0.05
O02782,P0166,1,0.1
O02782,P0188,2,0.0
O02782,P0042,2,0.0
O02783,P0188,3,0.1
O02783,P0015,1,0.0
O02783,P0005,2,0.2
O02784,P0069,2,0.1
O02784,P0124,1,0.0
O02785,P0122,1,0.0
O02785,P0073,3,0.0
O02786,P0096,1,0.05
O02787,P0176,2,0.0
O02787,P0140,1,0.1
O02788,P0113,1,0.0
O02789,P0189,1,0.1
O02789,P0001,1,0.0
O02790,P0098,5,0.05
O02790,P0180,3,0.0
O02791,P0189,1,0.0
O02792,P0018,2,0.15
O02792,P0169,2,0.0
O02793,P0038,2,0.05
O02793,P0166,1,0.0
O02793,P0183,1,0.0
O02794,P0151,1,0.0
O02795,P0068,2,0.15
O02795,P0126,1,0.0
O02796,P0124,3,0.05
O02796,P0198,4,0.05
O02796,P0027,2,0.0
O02797,P0057,1,0.1
O02798,P0003,3,0.2
O02799,P0088,2,0.1
O02799,P0029,2,0.0
O02800,P0020,2,0.0
O02800,P0170,2,0.1
O02801,P0184,2,0.0
O02802,P0080,1,0.0
O02803,P0103,3,0.05
O02804,P0093,1,0.0
O02805,P0130,2,0.0
O02805,P0047,3,0.0
O02806,P0072,1,0.0
O02806,P0001,2,0.05
O02806,P0080,2,0.0
O02807,P0054,4,0.05
O02808,P0194,4,0.1
O02808,P0087,1,0.1
O02808,P0074,2,0.0
O02809,P0031,1,0.15
O02810,P0141,4,0.0
O02810,P0116,3,0.05
O02810,P0111,3,0.0
O02811,P0162,1,0.0
O02811,P0005,2,0.0
O02812,P0101,1,0.0
O02812,P0122,4,0.05
O02812,P0176,2,0.2
O02813,P0045,2,0.05
O02814,P0013,1,0.05
O02815,P0166,1,0.05
O02816,P0059,2,0.05
O02816,P0139,1,0.0
O02817,P0006,1,0.05
O02818,P0082,1,0.0
O02818,P0174,1,0.0
O02819,P0056,1,0.1
O02819,P0141,1,0.05
O02820,P0049,3,0.15
O02820,P0021,1,0.0
O02821,P0170,3,0.0
O02821,P0077,2,0.0
O02822,P0013,1,0.0
O02822,P0088,2,0.0
O02822,P0098,1,0.0
O02823,P0002,3,0.05
O02824,P0077,2,0.05
O02825,P0174,1,0.0
O02825,P0021,3,0.0
O02826,P0078,2,0.0
O02826,P0116,3,0.0
O02826,P0150,2,0.1
O02827,P0074,1,0.2
O02828,P0166,3,0.05
O02828,P0154,3,0.05
O02829,P0197,2,0.2
O02829,P0200,2,0.1
O02830,P0109,1,0.1
O02831,P0086,1,0.0
O02831,P0153,1,0.0
O02831,P0103,2,0.05
O02831,P0134,2,0.0
O02832,P0074,2,0.0
O02832,P0025,3,0.0
O02833,P0176,1,0.0
O02834,P0074,3,0.05
O02834,P0005,1,0.0
O02834,P0039,2,0.1
O02834,P0112,2,0.05
O02835,P0077,1,0.15
O02835,P0090,2,0.1
O02835,P0105,4,0.1
O02836,P0165,1,0.0
O02837,P0057,2,0.1
O02837,P0117,1,0.0
O02838,P0045,1,0.0
O02838,P0057,2,0.1
O02839,P0077,5,0.05
O02840,P0091,1,0.1
O02840,P0118,4,0.05
O02840,P0197,1,0.0
O02840,P0079,1,0.0
O02841,P0144,2,0.05
O02841,P0028,1,0.1
O02841,P0190,1,0.0
O02842,P0155,1,0.0
O02842,P0057,1,0.0
O02842,P0067,2,0.0
O02843,P0073,3,0.05
O02843,P0123,1,0.0
O02844,P0065,2,0.0
O02844,P0135,1,0.1
O02845,P0197,5,0.1
O02846,P0131,1,0.0
O02847,P0062,1,0.05
O02848,P0181,1,0.1
O02848,P0116,1,0.0
O02848,P0047,3,0.0
O02849,P0146,4,0.05
O02849,P0062,2,0.05
O02850,P0091,1,0.15
O02850,P0098,2,0.15
O02851,P0151,4,0.1
O02851,P0051,1,0.0
O02852,P0172,1,0.0
O02852,P0130,1,0.0
O02853,P0106,1,0.0
O02853,P0179,2,0.1
O02853,P0014,1,0.0
O02854,P0106,2,0.0
O02854,P0113,3,0.1
O02854,P0194,1,0.0
O02855,P0185,2,0.1
O02855,P0068,1,0.05
O02856,P0189,2,0.15
O02856,P0176,5,0.05
O02856,P0048,1,0.05
O02857,P0013,2,0.0
O02858,P0200,2,0.0
O02858,P0090,1,0.15
O02858,P0108,1,0.05
O02859,P0163,1,0.0
O02859,P0063,1,0.0
O02859,P0083,4,0.2
O02860,P0072,1,0.0
O02860,P0138,1,0.1
O02861,P0027,1,0.0
O02861,P0005,1,0.05
O02861,P0194,1,0.05
O02861,P0171,4,0.0
O02862,P0172,1,0.05
O02863,P0014,1,0.05
O02863,P0086,3,0.0
O02864,P0092,1,0.1
O02864,P0089,2,0.05
O02864,P0077,1,0.0
O02865,P0063,2,0.05
O02865,P0115,1,0.05
O02865,P0192,1,0.0
O02866,P0118,2,0.1
O02866,P0058,2,0.0
O02867,P0045,4,0.15
O02868,P0194,2,0.1
O02868,P0062,1,0.0
O02869,P0122,1,0.0
O02870,P0129,3,0.05
O02871,P0020,2,0.0
O02871,P0034,1,0.1
O02872,P0051,3,0.05
O02872,P0126,1,0.2
O02872,P0174,2,0.05
O02873,P0046,1,0.0
O02873,P0026,1,0.15
O02874,P0005,2,0.05
O02874,P0118,1,0.15
O02874,P0109,2,0.1
O02875,P0199,2,0.05
O02875,P0192,4,0.05
O02875,P0172,3,0.05
O02876,P0084,1,0.05
O02876,P0077,1,0.0
O02877,P0139,1,0.0
O02877,P0018,1,0.05
O02878,P0108,2,0.05
O02878,P0117,1,0.0
O02879,P0187,2,0.05
O02880,P0016,1,0.15
O02881,P0190,2,0.1
O02882,P0154,5,0.0
O02883,P0194,2,0.05
O02883,P0137,2,0.1
O02884,P0132,4,0.15
O02884,P0180,1,0.2
O02885,P0129,1,0.0
O02885,P0103,4,0.05
O02885,P0119,1,0.1
O02886,P0078,1,0.05
O02886,P0033,3,0.0
O02887,P0084,2,0.1
O02887,P0042,2,0.15
O02888,P0110,1,0.05
O02888,P0165,2,0.05
O02888,P0164,4,0.0
O02889,P0063,1,0.0
O02889,P0052,1,0.0
O02889,P0180,1,0.0
O02890,P0178,2,0.0
O02891,P0139,4,0.1
O02891,P0015,2,0.0
O02892,P0135,2,0.15
O02893,P0074,4,0.1
O02893,P0199,4,0.05
O02894,P0101,4,0.0
O02894,P0177,1,0.1
O02895,P0019,5,0.05
O02896,P0109,1,0.05
O02897,P0077,1,0.0
O02898,P0072,2,0.0
O02898,P0075,1,0.0
O02898,P0002,5,0.0
O02899,P0197,3,0.0
O02899,P0129,1,0.05
O02900,P0093,3,0.05
O02901,P0107,2,0.15
O02902,P0048,2,0.05
O02902,P0057,2,0.05
O02903,P0112,1,0.05
O02903,P0087,1,0.0
O02904,P0163,3,0.15
O02905,P0043,1,0.0
O02905,P0088,1,0.05
O02906,P0168,2,0.15
O02906,P0136,2,0.05
O02907,P0198,1,0.05
O02907,P0003,4,0.0
O02908,P0050,1,0.0
O02909,P0150,1,0.1
O02909,P0007,1,0.0
O02910,P0145,2,0.2
O02910,P0180,1,0.0
O02910,P0174,2,0.0
O02910,P0198,3,0.0
O02911,P0031,1,0.0
O02911,P0111,2,0.0
O02911,P0060,1,0.15
O02912,P0017,1,0.05
O02913,P0184,1,0.15
O02914,P0146,2,0.1
O02915,P0092,2,0.05
O02915,P0041,1,0.1
O02916,P0015,5,0.1
O02917,P0132,1,0.15
O02917,P0112,4,0.0
O02918,P0002,3,0.0
O02918,P0189,1,0.05
O02918,P0075,2,0.05
O02919,P0184,4,0.0
O02919,P0103,4,0.1
O02920,P0175,2,0.0
O02920,P0023,1,0.05
O02920,P0052,2,0.1
O02921,P0046,3,0.1
O02921,P0033,1,0.0
O02922,P0050,1,0.05
O02922,P0198,1,0.0
O02922,P0072,1,0.05
O02923,P0097,1,0.15
O02923,P0180,2,0.0
O02924,P0189,3,0.0
O02924,P0157,2,0.1
O02925,P0119,1,0.0
O02925,P0125,2,0.0
O02925,P0018,3,0.1
O02925,P0146,1,0.0
O02926,P0079,2,0.0
O02926,P0006,2,0.0
O02927,P0185,2,0.1
O02928,P0056,1,0.0
O02929,P0098,2,0.1
O02929,P0018,1,0.05
O02930,P0158,1,0.0
O02931,P0114,2,0.1
O02932,P0111,3,0.0
O02932,P0137,2,0.0
O02932,P0017,2,0.05
O02932,P0087,3,0.0
O02933,P0175,1,0.05
O02933,P0063,1,0.1
O02933,P0088,4,0.05
O02934,P0031,1,0.05
O02934,P0079,1,0.0
O02935,P0103,2,0.1
O02935,P0046,4,0.05
O02936,P0083,3,0.1
O02936,P0181,1,0.05
O02936,P0106,3,0.0
O02937,P0092,2,0.1
O02937,P0070,1,0.15
O02937,P0200,1,0.0
O02938,P0155,4,0.05
O02938,P0028,3,0.05
O02939,P0108,1,0.15
O02939,P0076,5,0.0
O02939,P0084,1,0.0
O02940,P0048,5,0.0
O02940,P0016,2,0.1
O02941,P0049,2,0.15
O02942,P0156,3,0.05
O02942,P0143,1,0.0
O02942,P0028,3,0.0
O02942,P0113,3,0.05
O02943,P0032,2,0.1
O02943,P0081,4,0.05
O02943,P0107,1,0.0
O02944,P0193,2,0.05
O02944,P0150,2,0.0
O02945,P0176,2,0.05
O02945,P0112,2,0.15
O02946,P0165,1,0.1
O02946,P0012,2,0.0
O02946,P0119,2,0.1
O02947,P0172,1,0.0
O02947,P0021,1,0.15
O02948,P0181,2,0.0
O02949,P0131,2,0.05
O02949,P0085,2,0.2
O02950,P0047,5,0.1
O02951,P0040,1,0.1
O02952,P0071,1,0.1
O02953,P0058,2,0.1
O02953,P0042,2,0.05
O02953,P0147,2,0.0
O02954,P0149,4,0.0
O02954,P0123,1,0.0
O02955,P0112,2,0.05
O02955,P0056,2,0.1
O02955,P0083,3,0.0
O02956,P0197,1,0.0
O02956,P0083,1,0.2
O02956,P0026,1,0.15
O02957,P0071,1,0.05
O02957,P0157,1,0.05
O02957,P0019,3,0.0
O02958,P0092,4,0.1
O02959,P0115,1,0.0
O02960,P0019,1,0.1
O02960,P0082,1,0.05
O02960,P0018,1,0.15
O02961,P0150,2,0.15
O02961,P0158,3,0.05
O02961,P0046,1,0.05
O02962,P0135,1,0.0
O02962,P0018,1,0.05
O02962,P0198,1,0.0
O02963,P0150,1,0.0
O02963,P0174,1,0.1
O02963,P0185,1,0.15
O02963,P0072,4,0.05
O02964,P0031,2,0.15
O02965,P0031,1,0.0
O02965,P0094,2,0.1
O02965,P0051,1,0.15
O02966,P0113,1,0.05
O02967,P0004,1,0.05
O02968,P0080,1,0.05
O02968,P0128,3,0.15
O02969,P0019,1,0.0
O02970,P0032,1,0.0
O02970,P0018,1,0.1
O02971,P0172,3,0.15
O02971,P0089,3,0.0
O02972,P0038,4,0.05
O02973,P0189,3,0.0
O02973,P0059,1,0.15
O02973,P0062,3,0.1
O02974,P0077,2,0.0
O02975,P0115,1,0.05
O02975,P0096,3,0.0
O02975,P0181,1,0.0
O02975,P0195,2,0.1
O02976,P0164,2,0.05
O02976,P0191,1,0.1
O02976,P0154,1,0.0
O02977,P0182,1,0.1
O02977,P0174,3,0.05
O02977,P0040,1,0.0
O02978,P0131,2,0.0
O02978,P0056,2,0.1
O02979,P0091,2,0.1
O02979,P0188,1,0.0
O02980,P0069,4,0.1
O02980,P0186,1,0.0
O02980,P0198,2,0.0
O02981,P0165,3,0.05
O02981,P0120,2,0.05
O02982,P0102,1,0.0
O02982,P0157,2,0.2
O02983,P0080,1,0.0
O02983,P0140,1,0.05
O02984,P0193,1,0.05
O02985,P0024,1,0.0
O02986,P0021,2,0.0
O02986,P0072,2,0.0
O02986,P0092,2,0.0
O02987,P0019,2,0.0
O02987,P0172,1,0.0
O02987,P0031,3,0.1
O02988,P0180,1,0.0
O02989,P0050,2,0.0
O02989,P0170,1,0.15
O02989,P0175,2,0.05
O02989,P0085,2,0.0
O02990,P0160,1,0.0
O02990,P0126,1,0.15
O02991,P0143,1,0.0
O02991,P0178,2,0.0
O02992,P0070,1,0.0
O02992,P0120,5,0.2
O02992,P0144,1,0.0
O02992,P0011,1,0.05
O02993,P0090,1,0.05
O02993,P0018,1,0.05
O02994,P0016,1,0.1
O02995,P0010,1,0.05
O02995,P0183,1,0.0
O02996,P0058,2,0.0
O02997,P0054,3,0.0
O02998,P0076,1,0.05
O02998,P0132,2,0.05
O02999,P0134,2,0.0
O02999,P0129,1,0.05
O02999,P0069,1,0.0
O03000,P0175,1,0.0
O03000,P0142,1,0.1
O03000,P0178,1,0.1
O03000,P0026,4,0.0
O03001,P0016,1,0.05
O03001,P0175,1,0.15
O03002,P0111,1,0.0
O03003,P0023,5,0.05
O03004,P0117,1,0.15
O03004,P0188,5,0.0
O03005,P0135,4,0.05
O03006,P0031,1,0.15
O03006,P0114,3,0.1
O03007,P0057,3,0.0
O03008,P0062,3,0.05
O03009,P0078,3,0.0
O03009,P0060,2,0.05
O03010,P0019,1,0.0
O03010,P0013,2,0.0
O03011,P0183,2,0.0
O03011,P0005,1,0.15
O03011,P0076,2,0.05
O03012,P0170,1,0.1
O03012,P0119,2,0.0
O03012,P0036,2,0.05
O03012,P0002,1,0.1
O03013,P0189,2,0.05
O03014,P0050,2,0.05
O03015,P0069,1,0.0
O03016,P0180,3,0.0
O03017,P0005,4,0.0
O03017,P0011,1,0.0
O03018,P0109,3,0.15
O03018,P0174,1,0.0
O03018,P0128,1,0.05
O03018,P0044,2,0.2
O03019,P0109,1,0.15
O03019,P0018,1,0.05
O03019,P0161,3,0.0
O03020,P0169,2,0.05
O03020,P0083,1,0.0
O03021,P0005,1,0.05
O03022,P0031,2,0.1
